fill_id,datetime_utc,date,market_question,market_id_short,side,action_plain,size_shares,price,notional_usd,mid,edge_vs_mid_cents,inv_yes_after,inv_no_after,net_inv_after,cash_after,fee,rebate
3018,2026-06-10T15:54:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.23,10.6895,0.235,-0.5,43.7804,78.7303,-34.95,8903.86,0,0
3019,2026-06-10T15:54:00+00:00,2026-06-10,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,buy_yes,Bought YES (bid hit),46.476,0.62,28.8151,0.515,-10.5,110.706,63.2074,47.4985,8875.05,0,0
3020,2026-06-10T15:55:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),47.8703,0.23,11.0102,0.225,-0.5,91.6507,78.7303,12.9203,8864.04,0,0
3021,2026-06-10T19:35:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.22,10.2247,0.225,-0.5,45.1747,78.7303,-33.5557,8874.26,0,0
3022,2026-06-10T20:52:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),46.476,0.34,15.8018,0.31,-3,91.6507,78.7303,12.9203,8858.46,0,0
3023,2026-06-10T20:59:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.32,14.8723,0.345,-2.5,45.1747,78.7303,-33.5557,8873.33,0,0
3024,2026-06-10T21:00:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),53.4474,0.34,18.1721,0.335,-0.5,98.6221,78.7303,19.8917,8855.16,0,0
3025,2026-06-10T21:11:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.32,14.8723,0.365,-4.5,52.1461,78.7303,-26.5843,8870.03,0,0
3026,2026-06-10T21:14:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),50.6588,0.35,17.7306,0.325,-2.5,102.805,78.7303,24.0746,8852.3,0,0
3027,2026-06-10T21:17:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.3,13.9428,0.325,-2.5,56.3289,78.7303,-22.4014,8866.24,0,0
3028,2026-06-10T21:31:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),57.6302,0.36,20.7469,0.355,-0.5,113.959,78.7303,35.2288,8845.5,0,0
3029,2026-06-10T21:43:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.32,14.8723,0.365,-4.5,67.4832,78.7303,-11.2472,8860.37,0,0
3030,2026-06-10T21:52:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),50.6588,0.35,17.7306,0.345,-0.5,118.142,78.7303,39.4116,8842.64,0,0
3031,2026-06-10T21:54:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.34,15.8018,0.35,-1,71.666,78.7303,-7.06435,8858.44,0,0
3032,2026-06-10T21:55:00+00:00,2026-06-10,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),115.674,0.34,39.329,0.335,-0.5,218.954,112.575,106.378,8819.11,0,0
3033,2026-06-10T21:56:00+00:00,2026-06-10,Will Benjamin Netanyahu be the next Prime Minister of Israel?,0x7586a965,sell_yes,Sold YES (ask lifted),54.7384,0.38,20.8006,0.395,-1.5,0,54.7384,-54.7384,8805.97,0,0
3034,2026-06-10T22:14:00+00:00,2026-06-10,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,sell_yes,Sold YES (ask lifted),61.968,0.3,18.5904,0.305,-0.5,38.9109,94.811,-55.9001,8824.57,0,0
3035,2026-06-10T22:30:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.34,15.8018,0.365,-2.5,25.19,78.7303,-53.5404,8840.37,0,0
3036,2026-06-10T22:52:00+00:00,2026-06-10,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),112.575,0.32,36.0241,0.335,-1.5,106.378,112.575,-6.1968,8876.39,0,0
3037,2026-06-10T23:01:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,buy_yes,Bought YES (bid hit),61.968,0.59,36.5611,0.565,-2.5,142.526,83.8303,58.6961,8839.83,0,0
3038,2026-06-10T23:19:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),47.8703,0.32,15.3185,0.315,-0.5,73.0603,78.7303,-5.67007,8824.51,0,0
3039,2026-06-10T23:24:00+00:00,2026-06-10,Will the U.S. invade Iran before 2027?,0x5db999fa,buy_yes,Bought YES (bid hit),103.28,0.2,20.656,0.195,-0.5,103.28,0,103.28,8803.86,0,0
3040,2026-06-10T23:42:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),46.476,0.28,13.0133,0.26,-2,119.536,78.7303,40.8059,8790.84,0,0
3041,2026-06-10T23:51:00+00:00,2026-06-10,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.3,13.9428,0.315,-1.5,73.0603,78.7303,-5.67007,8804.78,0,0
3042,2026-06-11T00:00:00+00:00,2026-06-11,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.74,76.4272,0.7,-4,123.936,64.6533,59.2827,8774.78,0,0
3043,2026-06-11T00:00:00+00:00,2026-06-11,Will Kimi Antonelli be the 2026 F1 Drivers' Champion?,0xcd264046,buy_yes,Bought YES (bid hit),51.64,0.67,34.5988,0.4515,-21.85,103.9,54.8933,49.0064,8740.18,0,0
3044,2026-06-11T00:10:00+00:00,2026-06-11,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.71,73.3288,0.745,-3.5,20.656,64.6533,-43.9973,8813.51,0,0
3045,2026-06-11T00:27:00+00:00,2026-06-11,Will the Moderate Party (M) win the second most seats in the 2026 Swedish parliamentary election?,0xa3d50cf0,buy_yes,Bought YES (bid hit),61.968,0.27,16.7314,0.26,-1,100.879,94.811,6.06791,8796.77,0,0
3046,2026-06-11T00:33:00+00:00,2026-06-11,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),46.476,0.26,12.0838,0.25,-1,119.536,78.7303,40.8059,8784.69,0,0
3047,2026-06-11T01:10:00+00:00,2026-06-11,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.3,13.9428,0.305,-0.5,73.0603,78.7303,-5.67007,8798.63,0,0
3048,2026-06-11T01:14:00+00:00,2026-06-11,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),46.476,0.27,12.5485,0.26,-1,119.536,78.7303,40.8059,8786.08,0,0
3049,2026-06-11T02:50:00+00:00,2026-06-11,Will the U.S. invade Iran before 2027?,0x5db999fa,sell_yes,Sold YES (ask lifted),103.28,0.2,20.656,0.205,-0.5,0,0,0,8806.74,0,0
3050,2026-06-11T03:04:00+00:00,2026-06-11,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),46.476,0.3,13.9428,0.305,-0.5,73.0603,78.7303,-5.67007,8820.68,0,0
3051,2026-06-11T03:11:00+00:00,2026-06-11,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,buy_yes,Bought YES (bid hit),47.8703,0.27,12.925,0.26,-1,120.931,78.7303,42.2002,8807.76,0,0
3052,2026-06-11T03:25:00+00:00,2026-06-11,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),21.5649,0.3,6.4695,0.305,-0.5,99.3657,78.7303,20.6353,8814.23,0,0
3053,2026-06-18T00:00:00+00:00,2026-06-18,Will Harry Kane win the 2026 Ballon d'Or?,0x12dc2b61,sell_yes,Sold YES (ask lifted),25.82,0.29,7.4878,0.3005,-1.05,0,24.9679,-24.9679,8826.11,0,0
3054,2026-06-18T00:00:00+00:00,2026-06-18,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,0x1a01bf78,buy_yes,Bought YES (bid hit),51.64,0.25,12.91,0.24,-1,51.64,0,51.64,8813.2,0,0
3055,2026-06-18T00:00:00+00:00,2026-06-18,Iran leadership change by December 31?,0x377e7fe6,buy_yes,Bought YES (bid hit),103.28,0.27,27.8856,0.165,-10.5,206.56,103.28,103.28,8785.32,0,0
3056,2026-06-18T00:00:00+00:00,2026-06-18,Strait of Hormuz traffic returns to normal by December 31?,0x5c79dfde,sell_yes,Sold YES (ask lifted),103.28,0.75,77.46,0.895,-14.5,0,103.28,-103.28,8836.96,0,0
3057,2026-06-18T00:00:00+00:00,2026-06-18,Will the U.S. invade Iran before 2027?,0x5db999fa,buy_yes,Bought YES (bid hit),106.378,0.18,19.1481,0.125,-5.5,106.378,0,106.378,8817.81,0,0
3058,2026-06-18T00:00:00+00:00,2026-06-18,Will Benjamin Netanyahu be the next Prime Minister of Israel?,0x7586a965,buy_yes,Bought YES (bid hit),51.64,0.39,20.1396,0.335,-5.5,51.64,54.7384,-3.0984,8797.67,0,0
3059,2026-06-18T00:00:00+00:00,2026-06-18,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,0x876506d8,sell_yes,Sold YES (ask lifted),103.28,0.22,22.7216,0.39,-17,0,106.378,-106.378,8820.39,0,0
3060,2026-06-18T00:00:00+00:00,2026-06-18,Will the Sweden Democrats (SD) win the third most seats in the 2026 Swedish parliamentary election?,0x939abe4a,sell_yes,Sold YES (ask lifted),21.5649,0.29,6.2538,0.325,-3.5,77.8008,78.7303,-0.92952,8826.65,0,0
3061,2026-06-18T00:00:00+00:00,2026-06-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),134.264,0.31,41.6218,0.24,-7,240.642,112.575,128.067,8785.02,0,0
3062,2026-06-18T00:00:00+00:00,2026-06-18,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.43,22.2052,0.425,-0.5,103.28,54.7384,48.5416,8762.82,0,0
3063,2026-06-18T00:00:00+00:00,2026-06-18,Will the Sweden Democrats (SD) win the second most seats in the 2026 Swedish parliamentary election?,0x9e2966ab,sell_yes,Sold YES (ask lifted),61.968,0.63,39.0398,0.635,-0.5,80.5584,83.8303,-3.27191,8801.86,0,0
3064,2026-06-18T00:00:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.74,76.4272,0.545,-19.5,123.936,64.6533,59.2827,8725.43,0,0
3065,2026-06-18T00:00:00+00:00,2026-06-18,Will the Moderate Party (M) win the third most seats in the 2026 Swedish parliamentary election?,0xbbb881b0,sell_yes,Sold YES (ask lifted),46.476,0.52,24.1675,0.65,-13,64.2298,63.2074,1.02247,8749.6,0,0
3066,2026-06-18T00:00:00+00:00,2026-06-18,Will Spider-Man: Brand New Day be the top grossing movie of 2026?,0xc4b07998,buy_yes,Bought YES (bid hit),25.82,0.53,13.6846,0.48,-5,52.4146,25.82,26.5946,8735.91,0,0
3067,2026-06-18T00:00:00+00:00,2026-06-18,Will Gadi Eizenkot be the next Prime Minister of Israel?,0xdbe93b5a,sell_yes,Sold YES (ask lifted),51.64,0.31,16.0084,0.377,-6.7,0,51.64,-51.64,8716.29,0,0
3068,2026-06-18T00:00:00+00:00,2026-06-18,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,0xdf8e2dc5,sell_yes,Sold YES (ask lifted),51.64,0.48,24.7872,0.51,-3,0,51.64,-51.64,8714.22,0,0
3069,2026-06-18T00:01:00+00:00,2026-06-18,Will Harry Kane win the 2026 Ballon d'Or?,0x12dc2b61,buy_yes,Bought YES (bid hit),25.82,0.29,7.4878,0.2845,-0.55,25.82,24.9679,0.85206,8706.74,0,0
3070,2026-06-18T00:01:00+00:00,2026-06-18,Will Ulf Kristersson be the next Prime Minister of Sweden?,0x8a42bb4c,buy_yes,Bought YES (bid hit),51.64,0.18,9.2952,0.17,-1,51.64,3.0984,48.5416,8697.44,0,0
3071,2026-06-18T00:01:00+00:00,2026-06-18,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,sell_yes,Sold YES (ask lifted),51.64,0.43,22.2052,0.505,-7.5,51.64,54.7384,-3.0984,8719.65,0,0
3072,2026-06-18T00:06:00+00:00,2026-06-18,Will Kimi Antonelli be the 2026 F1 Drivers' Champion?,0xcd264046,sell_yes,Sold YES (ask lifted),51.64,0.43,22.2052,0.608,-17.8,52.2597,54.8933,-2.63364,8741.85,0,0
3073,2026-06-18T00:19:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),106.378,0.37,39.36,0.375,-0.5,81.5912,144.6,-63.0091,8781.21,0,0
3074,2026-06-18T00:40:00+00:00,2026-06-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.17,17.5576,0.175,-0.5,137.362,112.575,24.7872,8798.77,0,0
3075,2026-06-18T00:51:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.55,56.804,0.555,-0.5,20.656,64.6533,-43.9973,8855.57,0,0
3076,2026-06-18T04:44:00+00:00,2026-06-18,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,0x876506d8,buy_yes,Bought YES (bid hit),103.28,0.38,39.2464,0.375,-0.5,103.28,106.378,-3.0984,8816.33,0,0
3077,2026-06-18T08:23:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.57,58.8696,0.565,-0.5,123.936,64.6533,59.2827,8757.46,0,0
3078,2026-06-18T10:44:00+00:00,2026-06-18,Will Gadi Eizenkot be the next Prime Minister of Israel?,0xdbe93b5a,buy_yes,Bought YES (bid hit),51.64,0.39,20.1396,0.389,-0.1,51.64,51.64,0,8737.32,0,0
3079,2026-06-18T11:30:00+00:00,2026-06-18,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,0xdf8e2dc5,buy_yes,Bought YES (bid hit),51.64,0.5,25.82,0.495,-0.5,51.64,51.64,0,8711.5,0,0
3080,2026-06-18T11:47:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.57,58.8696,0.575,-0.5,20.656,64.6533,-43.9973,8770.37,0,0
3081,2026-06-18T12:15:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.39,40.2792,0.375,-1.5,184.871,144.6,40.2709,8730.09,0,0
3082,2026-06-18T12:16:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),109.477,0.38,41.6012,0.385,-0.5,75.3944,144.6,-69.2059,8771.69,0,0
3083,2026-06-18T12:31:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.39,40.2792,0.38,-1,178.674,144.6,34.0741,8731.41,0,0
3084,2026-06-18T12:38:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.39,40.2792,0.4,-1,75.3944,144.6,-69.2059,8771.69,0,0
3085,2026-06-18T12:40:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.39,40.2792,0.385,-0.5,178.674,144.6,34.0741,8731.41,0,0
3086,2026-06-18T12:43:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.39,40.2792,0.395,-0.5,75.3944,144.6,-69.2059,8771.69,0,0
3087,2026-06-18T12:44:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),103.28,0.39,40.2792,0.385,-0.5,178.674,144.6,34.0741,8731.41,0,0
3088,2026-06-18T12:46:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),159.051,0.39,62.03,0.395,-0.5,19.6232,144.6,-124.977,8793.44,0,0
3089,2026-06-18T12:54:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),121.87,0.45,54.8417,0.445,-0.5,141.494,144.6,-3.10666,8738.6,0,0
3090,2026-06-18T12:58:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),50.7972,0.42,21.3348,0.415,-0.5,192.291,144.6,47.6906,8717.26,0,0
3091,2026-06-18T13:41:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.57,58.8696,0.565,-0.5,123.936,64.6533,59.2827,8658.39,0,0
3092,2026-06-18T14:16:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.57,58.8696,0.57,-0,20.656,64.6533,-43.9973,8717.26,0,0
3093,2026-06-18T14:29:00+00:00,2026-06-18,Strait of Hormuz traffic returns to normal by December 31?,0x5c79dfde,buy_yes,Bought YES (bid hit),103.28,0.9,92.952,0.895,-0.5,103.28,103.28,0,8624.31,0,0
3094,2026-06-18T15:44:00+00:00,2026-06-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),106.378,0.11,11.7016,0.13,-2,30.984,112.575,-81.5912,8636.01,0,0
3095,2026-06-18T15:56:00+00:00,2026-06-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.13,13.4264,0.125,-0.5,134.264,112.575,21.6888,8622.59,0,0
3096,2026-06-18T15:58:00+00:00,2026-06-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.13,13.4264,0.135,-0.5,30.984,112.575,-81.5912,8636.01,0,0
3097,2026-06-18T16:07:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,sell_yes,Sold YES (ask lifted),103.28,0.42,43.3776,0.425,-0.5,89.0108,144.6,-55.5894,8679.39,0,0
3098,2026-06-18T16:12:00+00:00,2026-06-18,Fed Rate Hike by October 2026 Meeting?,0x059db22d,buy_yes,Bought YES (bid hit),47.9219,0.39,18.6895,0.385,-0.5,136.933,144.6,-7.66751,8660.7,0,0
3099,2026-06-18T17:09:00+00:00,2026-06-18,Will Spider-Man: Brand New Day be the top grossing movie of 2026?,0xc4b07998,sell_yes,Sold YES (ask lifted),25.82,0.52,13.4264,0.525,-0.5,26.5946,25.82,0.7746,8674.13,0,0
3100,2026-06-18T19:10:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.57,58.8696,0.27,-30,123.936,64.6533,59.2827,8615.26,0,0
3101,2026-06-18T19:12:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),103.28,0.31,32.0168,0.435,-12.5,20.656,64.6533,-43.9973,8647.28,0,0
3102,2026-06-18T19:14:00+00:00,2026-06-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),106.378,0.12,12.7654,0.115,-0.5,137.362,112.575,24.7872,8634.51,0,0
3103,2026-06-18T20:55:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,buy_yes,Bought YES (bid hit),103.28,0.44,45.4432,0.435,-0.5,123.936,64.6533,59.2827,8589.07,0,0
3104,2026-06-18T21:42:00+00:00,2026-06-18,Clarity Act (H.R.3633) signed into law in 2026?,0x9cb23d04,buy_yes,Bought YES (bid hit),51.64,0.47,24.2708,0.44,-3,103.28,54.7384,48.5416,8564.8,0,0
3105,2026-06-18T21:46:00+00:00,2026-06-18,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.12,12.3936,0.125,-0.5,34.0824,112.575,-78.4928,8577.19,0,0
3106,2026-06-18T22:25:00+00:00,2026-06-18,Will there be no change in Fed interest rates after the September 2026 meeting?,0xa3b36b2d,sell_yes,Sold YES (ask lifted),109.477,0.44,48.1698,0.465,-2.5,14.4592,64.6533,-50.1941,8625.36,0,0
3107,2026-06-19T00:00:00+00:00,2026-06-19,Will Harry Kane win the 2026 Ballon d'Or?,0x12dc2b61,sell_yes,Sold YES (ask lifted),25.82,0.36,9.2952,0.3985,-3.85,0,24.9679,-24.9679,8675.02,0,0
3108,2026-06-19T00:00:00+00:00,2026-06-19,Will Ulf Kristersson be the next Prime Minister of Sweden?,0x8a42bb4c,sell_yes,Sold YES (ask lifted),51.64,0.26,13.4264,0.49,-23,0,3.0984,-3.0984,8688.45,0,0
3109,2026-06-19T00:02:00+00:00,2026-06-19,Will Harry Kane win the 2026 Ballon d'Or?,0x12dc2b61,buy_yes,Bought YES (bid hit),25.82,0.4,10.328,0.3625,-3.75,25.82,24.9679,0.85206,8678.12,0,0
3110,2026-06-19T00:02:00+00:00,2026-06-19,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,buy_yes,Bought YES (bid hit),103.28,0.12,12.3936,0.105,-1.5,137.362,112.575,24.7872,8665.73,0,0
3111,2026-06-19T00:07:00+00:00,2026-06-19,Bab el-Mandeb Strait effectively closed by September 30?,0x95fc6a4e,sell_yes,Sold YES (ask lifted),103.28,0.1,10.328,0.11,-1,34.0824,112.575,-78.4928,8676.05,0,0
